Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
170,0,3943,27,4,23,30,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,1965,21,5,5,45,7,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
90,0,4995,27,5,10,20,11,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1540,1,14641,24,3,16,50,18,30,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,4460,12,4,20,45,23,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
375,1,10191,18,5,13,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1050,1,13843,9,3,2,15,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,6349,1,5,21,50,3,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4409,1,5,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1530,1,17024,6,3,18,15,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1,13727,18,5,7,5,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,8855,15,3,18,25,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,1,12524,24,6,8,45,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1,13555,18,3,11,40,20,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
330,1,10844,6,6,6,30,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
720,1,13587,9,6,9,0,21,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,3543,12,6,9,45,12,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
135,0,4842,18,3,7,5,9,20,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
170,0,3943,24,4,23,30,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
550,1,10577,9,6,19,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
625,1,6979,15,5,10,35,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,11982,27,6,17,45,20,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
270,1,5264,6,6,8,45,13,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
190,0,8001,3,3,6,0,9,10,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1410,2,10651,1,6,19,45,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1640,1,10844,24,5,16,30,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
755,1,6601,27,3,9,45,22,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1455,1,6587,21,3,19,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0,3173,21,3,13,10,14,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
165,0,5228,9,5,10,0,12,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,5769,21,6,7,10,10,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
660,1,14714,6,6,8,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2,13014,3,6,5,30,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,3359,3,6,22,10,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,6722,3,3,20,55,23,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0,4462,18,3,9,35,12,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
675,1,6171,9,3,4,55,16,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
875,2,12303,21,5,5,50,20,25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
835,1,7695,21,3,11,40,1,35,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1,5684,24,6,11,25,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
905,1,8366,12,6,16,50,7,55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,19630,1,3,11,40,13,55,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
900,1,13502,6,3,14,5,5,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
775,1,14781,1,5,21,10,10,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1,6513,12,6,7,10,16,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1,9929,1,6,7,0,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
460,2,18275,6,6,17,50,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1640,1,4487,9,4,6,5,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,2754,15,3,21,20,22,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
80,0,2575,27,3,6,20,7,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
330,1,8224,12,6,15,55,21,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
705,1,8991,9,3,20,30,8,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
195,0,5000,24,6,5,35,8,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1495,1,8529,12,6,18,55,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1640,1,14042,3,3,6,5,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4030,24,5,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1025,1,10844,6,6,18,55,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0,4804,6,5,21,25,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,1,7308,27,5,17,30,1,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,4823,12,5,16,55,19,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1655,1,10262,24,6,9,0,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,12898,27,5,20,55,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1375,2,12778,12,3,17,25,16,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
515,1,14871,3,3,4,45,13,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1795,2,8708,21,3,13,20,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1335,1,10844,6,6,20,0,18,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0,4129,6,3,5,45,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
160,0,4804,18,5,21,25,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0,7229,6,5,8,20,11,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
730,1,7832,21,3,7,0,19,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
155,0,3859,18,3,9,30,12,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
705,1,9001,6,6,7,30,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4878,9,5,17,0,19,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
90,0,2754,3,5,2,35,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
160,0,4668,27,6,7,0,9,40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
155,0,5216,12,5,10,20,12,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1375,2,10368,6,6,5,30,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
880,2,8146,9,3,6,40,21,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
925,1,12242,27,3,13,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
435,1,9134,15,3,8,0,15,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1210,2,10939,6,6,13,15,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1245,2,11753,6,6,10,55,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
